ticker,date,open,high,low,close,volume,closeadj,closeunadj,lastupdated
SPY,2000-05-05,141.062,144.0,140.938,143.531,7862400.0,92.521,143.531,2024-05-14
SPY,2000-05-08,142.75,143.375,141.844,142.453,5064100.0,91.826,142.453,2024-05-14
SPY,2000-05-09,143.062,143.406,140.266,141.312,5620300.0,91.09,141.312,2024-05-14
SPY,2000-05-10,140.5,140.969,137.75,138.125,10293900.0,89.036,138.125,2024-05-14
SPY,2000-05-11,140.125,141.5,139.125,141.281,7091100.0,91.07,141.281,2024-05-14
SPY,2000-05-12,141.812,143.469,141.625,142.812,5960800.0,92.057,142.812,2024-05-14
SPY,2000-05-15,142.75,145.609,142.0,145.281,4441300.0,93.649,145.281,2024-05-14
SPY,2000-05-16,146.562,147.719,145.312,146.688,8192200.0,94.555,146.688,2024-05-14
SPY,2000-05-17,145.688,146.188,144.469,145.156,5907200.0,93.568,145.156,2024-05-14
SPY,2000-05-18,145.625,146.312,143.375,143.375,4325600.0,92.42,143.375,2024-05-14
SPY,2000-05-19,142.562,143.234,140.406,141.125,6518400.0,90.97,141.125,2024-05-14
SPY,2000-05-22,141.25,141.469,137.0,140.062,10839400.0,90.285,140.062,2024-05-14
SPY,2000-05-23,140.438,140.812,137.562,138.0,7979200.0,88.955,138.0,2024-05-14
SPY,2000-05-24,138.0,140.688,136.5,140.25,11081500.0,90.406,140.25,2024-05-14
SPY,2000-05-25,140.688,141.812,137.719,137.844,8278900.0,88.854,137.844,2024-05-14
SPY,2000-05-26,138.812,139.688,137.328,138.0,4814000.0,88.955,138.0,2024-05-14
SPY,2000-05-30,140.0,142.938,139.469,142.5,5362700.0,91.856,142.5,2024-05-14
SPY,2000-05-31,142.562,144.0,142.094,142.812,6056500.0,92.057,142.812,2024-05-14
SPY,2000-06-01,143.688,145.438,143.0,145.312,8961600.0,93.669,145.312,2024-05-14
SPY,2000-06-02,148.938,149.094,147.484,147.844,8962200.0,95.3,147.844,2024-05-14
SPY,2000-06-05,147.469,148.219,146.875,147.125,6998100.0,94.837,147.125,2024-05-14
SPY,2000-06-06,146.625,147.781,145.906,146.469,4858900.0,94.414,146.469,2024-05-14
SPY,2000-06-07,146.625,148.0,146.0,147.484,4919500.0,95.069,147.484,2024-05-14
SPY,2000-06-08,147.5,147.75,146.062,146.906,5723100.0,94.696,146.906,2024-05-14
SPY,2000-06-09,147.5,147.969,145.625,146.594,3085300.0,94.495,146.594,2024-05-14
SPY,2000-06-12,146.969,146.969,144.875,144.875,3678900.0,93.387,144.875,2024-05-14
SPY,2000-06-13,144.812,147.75,144.625,147.594,6558700.0,95.139,147.594,2024-05-14
SPY,2000-06-14,148.25,148.875,147.188,147.844,6420500.0,95.3,147.844,2024-05-14
SPY,2000-06-15,148.125,148.75,146.844,148.156,5881200.0,95.502,148.156,2024-05-14
SPY,2000-06-16,148.312,148.312,145.875,146.594,5567900.0,94.719,146.594,2024-05-14
SPY,2000-06-19,146.469,149.156,146.25,148.469,5106900.0,95.931,148.469,2024-05-14
SPY,2000-06-20,148.188,148.875,147.0,147.938,6480000.0,95.587,147.938,2024-05-14
SPY,2000-06-21,146.938,148.438,146.891,147.875,3115000.0,95.547,147.875,2024-05-14
SPY,2000-06-22,147.562,147.688,145.0,145.625,7490500.0,94.093,145.625,2024-05-14
SPY,2000-06-23,145.812,146.125,143.875,144.375,4863300.0,93.285,144.375,2024-05-14
SPY,2000-06-26,145.375,146.25,144.875,146.234,5201300.0,94.487,146.234,2024-05-14
SPY,2000-06-27,145.984,146.719,145.016,145.156,4159500.0,93.79,145.156,2024-05-14
SPY,2000-06-28,145.625,146.984,145.312,145.562,5347700.0,94.053,145.562,2024-05-14
SPY,2000-06-29,144.75,145.75,143.516,144.188,6345700.0,93.164,144.188,2024-05-14
SPY,2000-06-30,143.938,145.594,143.891,145.281,7420200.0,93.871,145.281,2024-05-14
SPY,2000-07-03,145.438,147.438,145.188,147.281,1436600.0,95.163,147.281,2024-05-14
SPY,2000-07-05,146.375,146.656,144.375,144.625,2748200.0,93.447,144.625,2024-05-14
SPY,2000-07-06,144.938,146.469,144.219,145.75,5963200.0,94.174,145.75,2024-05-14
SPY,2000-07-07,146.688,148.781,146.25,148.094,3034800.0,95.688,148.094,2024-05-14
SPY,2000-07-10,147.875,148.906,147.531,147.844,2816100.0,95.527,147.844,2024-05-14
SPY,2000-07-11,147.469,149.125,147.156,148.156,5431600.0,95.729,148.156,2024-05-14
SPY,2000-07-12,149.281,150.125,148.688,149.125,5883000.0,96.355,149.125,2024-05-14
SPY,2000-07-13,149.984,150.375,149.188,149.781,5356000.0,96.779,149.781,2024-05-14
SPY,2000-07-14,150.438,151.25,149.672,151.25,5341900.0,97.728,151.25,2024-05-14
SPY,2000-07-17,150.984,151.984,150.688,151.0,4208300.0,97.566,151.0,2024-05-14
SPY,2000-07-18,150.625,150.625,149.344,149.766,4262100.0,96.769,149.766,2024-05-14
SPY,2000-07-19,149.469,149.906,148.25,148.562,8506800.0,95.991,148.562,2024-05-14
SPY,2000-07-20,149.0,150.625,148.812,150.625,4538900.0,97.324,150.625,2024-05-14
SPY,2000-07-21,149.75,149.75,147.688,147.688,5656900.0,95.426,147.688,2024-05-14
SPY,2000-07-24,148.125,148.859,146.562,146.844,5628500.0,94.881,146.844,2024-05-14
SPY,2000-07-25,147.75,147.844,146.781,147.312,4757100.0,95.183,147.312,2024-05-14
SPY,2000-07-26,146.969,147.156,145.641,145.875,12062500.0,94.255,145.875,2024-05-14
SPY,2000-07-27,145.938,146.625,144.688,145.375,7652600.0,93.932,145.375,2024-05-14
SPY,2000-07-28,145.719,145.906,141.516,142.094,6229500.0,91.811,142.094,2024-05-14
SPY,2000-07-31,142.938,144.125,142.062,143.0,5265500.0,92.397,143.0,2024-05-14
SPY,2000-08-01,143.625,144.719,143.125,143.875,3946600.0,92.962,143.875,2024-05-14
SPY,2000-08-02,143.875,145.406,143.625,144.594,7439800.0,93.427,144.594,2024-05-14
SPY,2000-08-03,142.875,145.812,142.625,145.594,4607100.0,94.073,145.594,2024-05-14
SPY,2000-08-04,146.312,146.719,145.406,146.375,3686600.0,94.578,146.375,2024-05-14
SPY,2000-08-07,146.719,148.438,146.375,148.125,4159800.0,95.708,148.125,2024-05-14
SPY,2000-08-08,147.5,148.812,147.5,148.688,3658700.0,96.072,148.688,2024-05-14
SPY,2000-08-09,149.141,149.219,147.375,147.438,5383800.0,95.264,147.438,2024-05-14
SPY,2000-08-10,147.531,147.859,146.281,146.719,4193400.0,94.8,146.719,2024-05-14
SPY,2000-08-11,146.625,148.0,145.562,147.406,5089400.0,95.244,147.406,2024-05-14
SPY,2000-08-14,147.781,149.562,147.062,149.281,2966700.0,96.456,149.281,2024-05-14
SPY,2000-08-15,149.344,149.812,148.562,149.156,5564600.0,96.375,149.156,2024-05-14
SPY,2000-08-16,149.312,149.938,147.844,148.625,5191600.0,96.032,148.625,2024-05-14
SPY,2000-08-17,148.688,150.438,148.344,150.188,5652200.0,97.041,150.188,2024-05-14
SPY,2000-08-18,150.375,150.375,149.219,149.688,4626400.0,96.718,149.688,2024-05-14
SPY,2000-08-21,150.031,150.719,149.406,150.5,2380600.0,97.243,150.5,2024-05-14
SPY,2000-08-22,150.562,151.312,150.094,150.25,3075300.0,97.082,150.25,2024-05-14
SPY,2000-08-23,149.812,151.281,149.281,150.844,5483200.0,97.465,150.844,2024-05-14
SPY,2000-08-24,151.156,151.5,150.5,151.312,4529000.0,97.768,151.312,2024-05-14
SPY,2000-08-25,151.156,151.625,150.938,151.25,2822200.0,97.728,151.25,2024-05-14
SPY,2000-08-28,151.25,152.906,151.25,151.766,5518700.0,98.061,151.766,2024-05-14
SPY,2000-08-29,151.438,151.875,150.906,151.797,3561900.0,98.081,151.797,2024-05-14
SPY,2000-08-30,151.312,151.5,150.344,150.344,3964800.0,97.142,150.344,2024-05-14
SPY,2000-08-31,151.062,153.094,150.906,152.344,4863100.0,98.434,152.344,2024-05-14
SPY,2000-09-01,153.25,153.594,152.0,152.5,3191200.0,98.535,152.5,2024-05-14
SPY,2000-09-05,151.875,152.203,150.812,151.281,3470800.0,97.748,151.281,2024-05-14
SPY,2000-09-06,151.188,151.953,149.531,149.562,4322200.0,96.637,149.562,2024-05-14
SPY,2000-09-07,150.25,151.078,149.828,150.844,4265500.0,97.465,150.844,2024-05-14
SPY,2000-09-08,150.281,150.5,149.328,149.812,3518200.0,96.799,149.812,2024-05-14
SPY,2000-09-11,149.75,151.188,148.688,149.594,3937500.0,96.657,149.594,2024-05-14
SPY,2000-09-12,149.75,150.25,148.438,148.5,4769100.0,95.951,148.5,2024-05-14
SPY,2000-09-13,148.0,149.344,147.656,148.891,7691600.0,96.203,148.891,2024-05-14
SPY,2000-09-14,149.875,149.938,148.156,149.641,3397100.0,96.688,149.641,2024-05-14
SPY,2000-09-15,148.188,148.25,146.0,146.0,4085700.0,94.578,146.0,2024-05-14
SPY,2000-09-18,146.375,146.969,144.203,144.656,5109300.0,93.707,144.656,2024-05-14
SPY,2000-09-19,145.125,146.312,144.703,145.969,6588200.0,94.557,145.969,2024-05-14
SPY,2000-09-20,145.688,146.031,143.156,144.891,6508100.0,93.859,144.891,2024-05-14
SPY,2000-09-21,144.469,145.562,142.625,142.688,5972300.0,92.432,142.688,2024-05-14
SPY,2000-09-22,142.625,145.312,142.422,145.281,7791300.0,94.112,145.281,2024-05-14
SPY,2000-09-25,145.938,146.062,143.719,144.25,9726300.0,93.444,144.25,2024-05-14
SPY,2000-09-26,144.375,145.0,142.406,142.406,5302400.0,92.25,142.406,2024-05-14
SPY,2000-09-27,143.562,143.969,142.125,143.156,7186200.0,92.736,143.156,2024-05-14
SPY,2000-09-28,143.188,146.328,142.891,145.0,7036400.0,93.93,145.0,2024-05-14
SPY,2000-09-29,145.469,145.969,143.625,143.625,9333600.0,93.039,143.625,2024-05-14
SPY,2000-10-02,144.281,144.906,143.141,143.844,5517800.0,93.181,143.844,2024-05-14
SPY,2000-10-03,144.531,145.75,142.281,142.5,9347200.0,92.31,142.5,2024-05-14
SPY,2000-10-04,142.875,144.25,141.75,143.688,6148900.0,93.08,143.688,2024-05-14
SPY,2000-10-05,143.406,144.844,143.312,144.188,4566900.0,93.404,144.188,2024-05-14
SPY,2000-10-06,143.875,144.641,139.75,141.062,10014900.0,91.379,141.062,2024-05-14
SPY,2000-10-09,141.312,141.312,139.375,140.0,4508000.0,90.691,140.0,2024-05-14
SPY,2000-10-10,140.094,141.25,137.688,137.688,6104700.0,89.193,137.688,2024-05-14
SPY,2000-10-11,137.625,138.625,135.125,136.531,10346000.0,88.444,136.531,2024-05-14
SPY,2000-10-12,137.281,137.594,132.781,133.125,12336900.0,86.237,133.125,2024-05-14
SPY,2000-10-13,132.938,137.656,132.875,137.562,11778800.0,89.112,137.562,2024-05-14
SPY,2000-10-16,137.406,138.234,136.688,138.188,5659000.0,89.517,138.188,2024-05-14
SPY,2000-10-17,138.438,138.562,134.406,134.75,7831700.0,87.29,134.75,2024-05-14
SPY,2000-10-18,132.625,136.125,130.156,134.25,10897300.0,86.966,134.25,2024-05-14
SPY,2000-10-19,136.844,139.453,136.438,139.312,8767300.0,90.246,139.312,2024-05-14
SPY,2000-10-20,138.375,141.188,138.375,139.906,7373500.0,90.63,139.906,2024-05-14
SPY,2000-10-23,139.938,141.031,138.938,140.531,5290000.0,91.035,140.531,2024-05-14
SPY,2000-10-24,140.969,141.938,139.0,139.594,5750700.0,90.428,139.594,2024-05-14
SPY,2000-10-25,138.75,139.562,136.125,136.312,9137600.0,88.302,136.312,2024-05-14
SPY,2000-10-26,137.125,137.656,134.031,136.688,9345800.0,88.545,136.688,2024-05-14
SPY,2000-10-27,137.875,139.281,136.625,139.281,9762900.0,90.225,139.281,2024-05-14
SPY,2000-10-30,138.438,141.094,138.156,140.531,10154100.0,91.035,140.531,2024-05-14
SPY,2000-10-31,141.016,143.688,140.062,142.953,7752400.0,92.604,142.953,2024-05-14
SPY,2000-11-01,142.25,143.25,141.219,142.469,6753600.0,92.29,142.469,2024-05-14
SPY,2000-11-02,143.156,143.906,142.516,142.703,11395100.0,92.442,142.703,2024-05-14
SPY,2000-11-03,143.469,143.75,142.375,142.781,5187100.0,92.493,142.781,2024-05-14
SPY,2000-11-06,143.156,144.297,143.031,143.781,4042500.0,93.14,143.781,2024-05-14
SPY,2000-11-07,143.141,144.0,142.562,143.75,5231300.0,93.12,143.75,2024-05-14
SPY,2000-11-08,144.062,144.062,140.562,140.562,6123300.0,91.055,140.562,2024-05-14
SPY,2000-11-09,140.0,141.219,137.25,140.031,10635300.0,90.711,140.031,2024-05-14
SPY,2000-11-10,139.0,139.469,136.531,136.625,8569500.0,88.505,136.625,2024-05-14
SPY,2000-11-13,135.625,136.984,133.016,135.562,17285300.0,87.816,135.562,2024-05-14
SPY,2000-11-14,137.469,139.625,137.0,139.125,7668900.0,90.124,139.125,2024-05-14
SPY,2000-11-15,139.062,140.109,137.75,139.562,8837700.0,90.408,139.562,2024-05-14
SPY,2000-11-16,138.578,139.875,137.312,137.375,6684100.0,88.991,137.375,2024-05-14
SPY,2000-11-17,137.312,139.0,135.75,136.641,6551100.0,88.515,136.641,2024-05-14
SPY,2000-11-20,135.75,136.375,134.312,134.688,5458500.0,87.25,134.688,2024-05-14
SPY,2000-11-21,134.875,136.188,133.516,135.375,7684300.0,87.695,135.375,2024-05-14
SPY,2000-11-22,134.344,134.875,132.125,132.141,5736900.0,85.6,132.141,2024-05-14
SPY,2000-11-24,133.625,134.969,133.625,134.844,3411600.0,87.351,134.844,2024-05-14
SPY,2000-11-27,136.469,136.688,135.312,136.031,5992000.0,88.12,136.031,2024-05-14
SPY,2000-11-28,135.125,136.594,133.641,133.688,5336100.0,86.602,133.688,2024-05-14
SPY,2000-11-29,134.375,135.906,133.266,133.438,6914100.0,86.44,133.438,2024-05-14
SPY,2000-11-30,132.5,133.5,129.75,132.281,11201600.0,85.691,132.281,2024-05-14
SPY,2000-12-01,133.188,134.062,131.0,132.219,7587200.0,85.65,132.219,2024-05-14
SPY,2000-12-04,131.875,133.875,131.5,133.344,6996600.0,86.379,133.344,2024-05-14
SPY,2000-12-05,134.875,138.25,134.406,137.719,8883400.0,89.213,137.719,2024-05-14
SPY,2000-12-06,137.781,138.344,135.031,135.516,12888000.0,87.786,135.516,2024-05-14
SPY,2000-12-07,134.875,135.875,133.656,133.656,6529100.0,86.582,133.656,2024-05-14
SPY,2000-12-08,137.062,139.469,133.875,133.969,10276300.0,86.784,133.969,2024-05-14
SPY,2000-12-11,137.375,139.562,136.719,138.625,6405600.0,89.8,138.625,2024-05-14
SPY,2000-12-12,138.188,138.812,137.375,138.031,5022900.0,89.416,138.031,2024-05-14
SPY,2000-12-13,139.25,139.406,136.031,136.141,6070500.0,88.191,136.141,2024-05-14
SPY,2000-12-14,135.875,136.5,134.031,134.406,7678400.0,87.067,134.406,2024-05-14
SPY,2000-12-15,133.125,133.125,130.562,130.969,9065300.0,85.107,130.969,2024-05-14
SPY,2000-12-18,132.062,133.469,131.766,132.719,7235400.0,86.244,132.719,2024-05-14
SPY,2000-12-19,132.469,134.969,130.016,130.016,9616600.0,84.487,130.016,2024-05-14
SPY,2000-12-20,128.625,128.938,126.094,126.25,9994300.0,82.04,126.25,2024-05-14
SPY,2000-12-21,126.0,128.859,125.531,127.125,14331500.0,82.609,127.125,2024-05-14
SPY,2000-12-22,129.0,131.109,128.844,130.938,10182900.0,85.087,130.938,2024-05-14
SPY,2000-12-26,130.844,132.344,130.281,132.344,4665300.0,86.0,132.344,2024-05-14
SPY,2000-12-27,131.75,133.734,131.25,133.312,4854100.0,86.63,133.312,2024-05-14
SPY,2000-12-28,132.812,133.875,132.594,133.719,8358700.0,86.894,133.719,2024-05-14
SPY,2000-12-29,134.062,134.281,131.188,131.188,8774600.0,85.249,131.188,2024-05-14
SPY,2001-01-02,132.0,132.156,127.562,128.812,8737500.0,83.706,128.812,2024-05-14
SPY,2001-01-03,128.312,136.0,127.656,135.0,19431600.0,87.726,135.0,2024-05-14
SPY,2001-01-04,134.938,135.469,133.0,133.547,9219000.0,86.782,133.547,2024-05-14
SPY,2001-01-05,133.469,133.625,129.188,129.188,12911400.0,83.949,129.188,2024-05-14
SPY,2001-01-08,129.875,130.188,127.688,130.188,6625300.0,84.599,130.188,2024-05-14
SPY,2001-01-09,131.047,131.5,129.422,129.844,5702400.0,84.376,129.844,2024-05-14
SPY,2001-01-10,129.0,132.125,128.812,132.125,8746100.0,85.858,132.125,2024-05-14
SPY,2001-01-11,131.094,133.484,131.094,132.25,7245100.0,85.939,132.25,2024-05-14
SPY,2001-01-12,132.688,133.719,131.281,132.0,7244000.0,85.777,132.0,2024-05-14
SPY,2001-01-16,132.0,133.188,131.516,132.844,8542200.0,86.325,132.844,2024-05-14
SPY,2001-01-17,134.844,135.047,132.641,133.453,7851400.0,86.721,133.453,2024-05-14
SPY,2001-01-18,133.438,135.703,132.938,134.781,8107000.0,87.584,134.781,2024-05-14
SPY,2001-01-19,136.188,136.188,133.875,134.016,7782500.0,87.087,134.016,2024-05-14
SPY,2001-01-22,134.25,135.781,133.562,134.906,7050900.0,87.666,134.906,2024-05-14
SPY,2001-01-23,134.469,136.656,134.156,135.969,8463100.0,88.356,135.969,2024-05-14
SPY,2001-01-24,136.25,137.312,135.844,136.375,6199900.0,88.62,136.375,2024-05-14
SPY,2001-01-25,136.25,137.25,135.656,136.031,10818300.0,88.397,136.031,2024-05-14
SPY,2001-01-26,135.156,136.125,134.453,135.875,7136800.0,88.295,135.875,2024-05-14
SPY,2001-01-29,135.5,136.9,135.37,136.6,6705900.0,88.766,136.6,2024-05-14
SPY,2001-01-30,136.3,137.92,135.79,137.8,7069100.0,89.546,137.8,2024-05-14
SPY,2001-01-31,137.4,138.7,136.6,137.02,9706900.0,89.039,137.02,2024-05-14
SPY,2001-02-01,137.1,137.95,136.25,137.93,8239100.0,89.63,137.93,2024-05-14
SPY,2001-02-02,137.4,137.99,134.75,134.8,8276600.0,87.596,134.8,2024-05-14
SPY,2001-02-05,134.8,135.94,134.75,135.79,4352900.0,88.24,135.79,2024-05-14
SPY,2001-02-06,135.3,136.7,135.22,135.39,7106700.0,87.98,135.39,2024-05-14
SPY,2001-02-07,134.72,135.4,133.68,134.69,5748700.0,87.525,134.69,2024-05-14
SPY,2001-02-08,134.8,135.4,133.1,133.12,5943300.0,86.505,133.12,2024-05-14
SPY,2001-02-09,133.35,133.35,131.26,131.84,9913000.0,85.673,131.84,2024-05-14
SPY,2001-02-12,131.7,133.5,131.7,133.35,5804400.0,86.654,133.35,2024-05-14
SPY,2001-02-13,133.7,134.17,132.0,132.26,6587600.0,85.946,132.26,2024-05-14
SPY,2001-02-14,132.65,132.65,130.66,132.06,8400100.0,85.816,132.06,2024-05-14
SPY,2001-02-15,132.84,133.52,131.99,133.34,5929800.0,86.648,133.34,2024-05-14
SPY,2001-02-16,131.0,131.29,129.3,130.4,6434900.0,84.737,130.4,2024-05-14
SPY,2001-02-20,131.04,131.14,128.1,128.39,5760000.0,83.431,128.39,2024-05-14
SPY,2001-02-21,127.9,128.84,125.5,125.62,10910800.0,81.631,125.62,2024-05-14
SPY,2001-02-22,126.35,126.54,123.02,125.81,21281600.0,81.755,125.81,2024-05-14
SPY,2001-02-23,125.08,125.54,121.8,124.96,20173000.0,81.202,124.96,2024-05-14
SPY,2001-02-26,125.8,127.62,124.5,127.62,11503700.0,82.931,127.62,2024-05-14
SPY,2001-02-27,126.8,127.84,125.51,126.44,11415000.0,82.164,126.44,2024-05-14
SPY,2001-02-28,126.75,126.84,123.27,123.95,14825800.0,80.546,123.95,2024-05-14
SPY,2001-03-01,124.05,124.6,121.75,124.6,14672000.0,80.968,124.6,2024-05-14
SPY,2001-03-02,122.5,125.65,122.3,123.61,12564300.0,80.325,123.61,2024-05-14
SPY,2001-03-05,124.15,124.78,123.81,124.74,5293200.0,81.059,124.74,2024-05-14
SPY,2001-03-06,126.35,127.75,125.49,126.08,6917000.0,81.93,126.08,2024-05-14
SPY,2001-03-07,126.9,127.04,125.76,126.98,6371700.0,82.515,126.98,2024-05-14
SPY,2001-03-08,126.6,127.24,126.14,127.12,6055000.0,82.606,127.12,2024-05-14
SPY,2001-03-09,126.1,126.1,123.11,123.36,10020300.0,80.162,123.36,2024-05-14
SPY,2001-03-12,122.34,122.5,117.75,118.08,13972900.0,76.731,118.08,2024-05-14
SPY,2001-03-13,119.4,120.44,117.53,120.02,12888000.0,77.992,120.02,2024-05-14
SPY,2001-03-14,117.05,119.29,115.75,117.65,19883400.0,76.452,117.65,2024-05-14
SPY,2001-03-15,118.45,118.86,117.36,117.68,10370300.0,76.471,117.68,2024-05-14
SPY,2001-03-16,117.13,117.4,114.81,115.01,58514600.0,74.942,115.01,2024-05-14
SPY,2001-03-19,115.76,117.69,114.82,117.35,10067800.0,76.467,117.35,2024-05-14
SPY,2001-03-20,117.9,118.46,114.11,114.2,15083900.0,74.414,114.2,2024-05-14
SPY,2001-03-21,114.18,115.26,111.9,112.26,19004600.0,73.15,112.26,2024-05-14
SPY,2001-03-22,112.02,112.6,108.04,111.12,28624800.0,72.407,111.12,2024-05-14
SPY,2001-03-23,113.25,114.66,111.5,114.48,12861700.0,74.596,114.48,2024-05-14
SPY,2001-03-26,115.7,116.27,114.77,115.94,9943800.0,75.548,115.94,2024-05-14
SPY,2001-03-27,115.62,118.65,115.28,118.31,12880700.0,77.092,118.31,2024-05-14
SPY,2001-03-28,116.9,116.95,114.9,115.04,10953300.0,74.961,115.04,2024-05-14
SPY,2001-03-29,114.7,116.5,112.14,115.48,12060300.0,75.248,115.48,2024-05-14
SPY,2001-03-30,115.55,116.69,114.5,116.69,9183600.0,76.036,116.69,2024-05-14
SPY,2001-04-02,116.3,117.38,113.8,114.2,10561000.0,74.414,114.2,2024-05-14
SPY,2001-04-03,113.98,114.15,110.06,110.39,12836000.0,71.931,110.39,2024-05-14
SPY,2001-04-04,110.57,112.1,109.3,110.85,14884300.0,72.231,110.85,2024-05-14
SPY,2001-04-05,113.3,115.49,112.5,115.05,21522800.0,74.968,115.05,2024-05-14
SPY,2001-04-06,113.99,114.4,112.06,113.3,14937800.0,73.828,113.3,2024-05-14
SPY,2001-04-09,114.0,114.99,112.78,114.56,9034300.0,74.649,114.56,2024-05-14
SPY,2001-04-10,115.45,117.75,115.17,116.65,17873600.0,76.01,116.65,2024-05-14
SPY,2001-04-11,118.78,118.99,116.14,116.73,12722300.0,76.063,116.73,2024-05-14
SPY,2001-04-12,116.3,118.94,115.96,118.85,9233200.0,77.444,118.85,2024-05-14
SPY,2001-04-16,118.29,118.89,116.91,117.6,7350000.0,76.629,117.6,2024-05-14
SPY,2001-04-17,117.31,119.66,117.02,119.26,10924700.0,77.711,119.26,2024-05-14
SPY,2001-04-18,121.06,126.0,120.69,124.0,32481600.0,80.8,124.0,2024-05-14
SPY,2001-04-19,124.25,125.84,123.58,125.65,13809900.0,81.875,125.65,2024-05-14
SPY,2001-04-20,124.9,125.4,123.66,124.5,7626700.0,81.126,124.5,2024-05-14
SPY,2001-04-23,123.65,123.89,121.91,122.24,8451800.0,79.653,122.24,2024-05-14
SPY,2001-04-24,122.52,123.65,121.1,121.58,10044700.0,79.223,121.58,2024-05-14
SPY,2001-04-25,121.42,123.67,120.95,123.17,8249000.0,80.259,123.17,2024-05-14
SPY,2001-04-26,123.73,125.22,123.5,123.72,10590400.0,80.617,123.72,2024-05-14
SPY,2001-04-27,124.92,125.84,124.2,125.78,7938700.0,81.96,125.78,2024-05-14
SPY,2001-04-30,126.45,127.27,124.67,126.66,10766900.0,82.533,126.66,2024-05-14
SPY,2001-05-01,125.07,127.15,124.6,127.05,10578000.0,82.787,127.05,2024-05-14
SPY,2001-05-02,127.41,127.69,126.0,126.82,9572900.0,82.637,126.82,2024-05-14
SPY,2001-05-03,126.13,126.15,124.22,125.21,9926200.0,81.588,125.21,2024-05-14
SPY,2001-05-04,123.65,127.35,123.44,127.34,12145300.0,82.976,127.34,2024-05-14
SPY,2001-05-07,126.86,127.38,126.23,126.24,7185200.0,82.259,126.24,2024-05-14
SPY,2001-05-08,126.86,127.1,125.56,126.18,6952600.0,82.22,126.18,2024-05-14
SPY,2001-05-09,125.25,126.55,125.06,125.65,9507400.0,81.875,125.65,2024-05-14
SPY,2001-05-10,127.26,127.5,125.77,126.02,6872400.0,82.116,126.02,2024-05-14
SPY,2001-05-11,126.0,126.49,124.4,125.15,7734400.0,81.549,125.15,2024-05-14
SPY,2001-05-14,124.9,125.44,124.46,125.4,7914000.0,81.712,125.4,2024-05-14
SPY,2001-05-15,125.55,126.5,124.85,125.98,9782200.0,82.09,125.98,2024-05-14
SPY,2001-05-16,124.84,129.2,124.62,128.95,14909000.0,84.025,128.95,2024-05-14
SPY,2001-05-17,129.0,130.08,128.56,129.15,11824600.0,84.156,129.15,2024-05-14
SPY,2001-05-18,129.09,129.74,128.1,129.74,6683100.0,84.54,129.74,2024-05-14
SPY,2001-05-21,129.84,131.84,129.15,131.65,11531500.0,85.785,131.65,2024-05-14
SPY,2001-05-22,131.83,132.09,131.07,131.48,8342700.0,85.674,131.48,2024-05-14
SPY,2001-05-23,131.05,131.05,129.25,129.25,12330800.0,84.221,129.25,2024-05-14
SPY,2001-05-24,129.47,130.0,128.55,129.63,7902800.0,84.468,129.63,2024-05-14
SPY,2001-05-25,129.65,129.7,127.9,128.1,7425000.0,83.471,128.1,2024-05-14
SPY,2001-05-29,128.22,128.35,126.9,127.08,9003900.0,82.807,127.08,2024-05-14
SPY,2001-05-30,126.59,127.09,125.0,125.3,10041800.0,81.647,125.3,2024-05-14
SPY,2001-05-31,125.43,126.76,125.26,125.95,9874200.0,82.07,125.95,2024-05-14
SPY,2001-06-01,126.2,127.1,125.12,126.73,8848300.0,82.579,126.73,2024-05-14
SPY,2001-06-04,126.8,127.43,126.08,127.34,5623500.0,82.976,127.34,2024-05-14
SPY,2001-06-05,127.49,129.23,127.27,128.8,9115400.0,83.928,128.8,2024-05-14
SPY,2001-06-06,128.83,128.83,127.36,127.73,12064900.0,83.23,127.73,2024-05-14
SPY,2001-06-07,127.05,128.35,127.0,128.19,7355300.0,83.53,128.19,2024-05-14
SPY,2001-06-08,127.7,127.87,126.14,127.0,8170600.0,82.755,127.0,2024-05-14
SPY,2001-06-11,126.71,126.99,125.41,126.1,7012200.0,82.168,126.1,2024-05-14
SPY,2001-06-12,124.86,126.74,124.04,125.88,9364400.0,82.025,125.88,2024-05-14
SPY,2001-06-13,126.17,126.58,124.65,124.8,7629400.0,81.321,124.8,2024-05-14
SPY,2001-06-14,124.18,124.3,121.75,122.0,12603000.0,79.497,122.0,2024-05-14
SPY,2001-06-15,120.91,122.4,120.4,121.85,16821100.0,79.624,121.85,2024-05-14
SPY,2001-06-18,121.65,122.44,120.91,121.26,11368300.0,79.239,121.26,2024-05-14
SPY,2001-06-19,122.38,122.89,120.89,121.79,7732300.0,79.585,121.79,2024-05-14
SPY,2001-06-20,121.19,122.86,121.1,122.43,8787200.0,80.003,122.43,2024-05-14
SPY,2001-06-21,122.22,124.31,122.15,123.82,12259100.0,80.912,123.82,2024-05-14
SPY,2001-06-22,123.49,123.59,122.16,122.85,12212000.0,80.278,122.85,2024-05-14
SPY,2001-06-25,123.28,123.44,121.5,121.72,8406800.0,79.539,121.72,2024-05-14
SPY,2001-06-26,120.9,122.39,120.57,121.55,8005800.0,79.428,121.55,2024-05-14
SPY,2001-06-27,121.6,122.24,120.91,121.48,10105100.0,79.382,121.48,2024-05-14
SPY,2001-06-28,122.0,123.94,121.93,122.15,10269300.0,79.82,122.15,2024-05-14
